DATA;-279814;
DATA;-278615;
DATA;606048;
DATA;-279704;
DATA;143035;
DATA;-358228;
DATA;67339;
DATA;512640;
DATA;468186;
DATA;332694;
DATA;-279564;
DATA;-279429;
DATA;-279499;
DATA;-279498;
DATA;-279501;
DATA;-279519;
DATA;-279522;
DATA;-279500;
DATA;-279537;
DATA;-248592;
DATA;-286281;
DATA;-279479;
DATA;-279481;
DATA;-279497;
DATA;-279576;
DATA;-279540;
DATA;-279534;
